number,Label,Area,Perim.,%Area
279,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,80.770950011,47.517755838,95.593220339
280,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,83.782748147,47.338201785,97.385620915
281,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,107.329533574,49.483827374,96.938775510
282,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,139.911713409,54.970343713,96.086105675
283,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,62.700161195,55.224271489,93.013100437
284,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,102.948736285,46.471238126,92.287234043
285,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,101.032137471,44.991238584,96.747967480
286,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,98.020339335,46.904719955,89.944134078
287,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,66.533358823,50.657308975,93.827160494
288,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,79.949550519,42.158203388,92.123287671
289,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,136.626115442,69.949893186,92.785571142
290,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,136.078515781,53.183826229,95.171026157
291,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,104.043935607,49.177309433,94.473684211
292,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,148.399508156,51.217754693,96.309963100
293,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,91.449143402,39.198204304,89.820359281
294,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,83.235148486,40.857757899,91.776315789
295,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,100.210737980,48.130791721,96.448087432
296,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,74.747353739,41.291239729,91.208791209
297,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,286.668422581,68.342929755,95.319961796
298,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,145.661509850,48.564273550,97.932330827
299,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,79.401950858,43.817756983,91.724137931
300,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,70.640356281,40.117758128,95.736434109
301,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,115.269728660,48.384719497,93.111638955
302,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,113.353129846,49.177309433,93.961352657
303,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,92.544342724,42.517311494,92.011834320
304,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,128.685920357,53.871235836,95.744680851
305,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,166.744096802,100.881136120,95.894909688
306,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,118.281526796,43.130347376,94.675925926
307,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,140.733112901,48.130791721,96.692607004
308,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,119.376726118,49.737755151,98.623853211
309,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,91.449143402,42.771239271,95.508982036
310,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,121.019525101,55.837307372,93.891402715
311,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,112.531730354,54.050789889,95.620437956
312,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,141.828312223,61.757305540,93.436293436
313,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,79.675750689,46.777756067,94.158075601
314,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,62.152561534,35.752133226,85.903083700
315,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,68.449957636,39.198204304,88.400000000
316,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,101.579737133,44.071684760,94.070080863
317,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,65.438159500,36.111241332,98.326359833
318,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,161.815699853,61.196859822,95.600676819
319,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,67.628558145,40.424276069,97.975708502
320,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,65.711959331,37.284722932,94.583333333
321,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,117.460127304,44.864274695,94.405594406
322,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,72.830754925,42.337757441,93.984962406
323,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,169.482095108,54.790789660,94.345718901
324,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,179.338889008,60.636414104,92.519083969
325,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,165.375097650,59.230788286,91.556291391
326,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,82.687548825,42.771239271,93.046357616
327,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,108.698532727,43.690793095,94.962216625
328,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,131.971518323,48.130791721,93.360995851
329,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,88.163545436,47.824273779,93.167701863
330,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,99.936938149,44.557756754,96.438356164
331,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,83.508948316,52.570790347,90.819672131
332,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,101.853536963,47.263828061,94.354838710
333,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,139.911713409,52.877308288,95.890410959
334,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,63.521560687,37.845168650,94.396551724
335,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,98.567938996,52.137308517,90.555555556
336,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,85.973146791,48.183381885,93.949044586
337,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,108.150933066,49.969899368,95.443037975
338,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,175.231891549,77.095963119,82.031250000
339,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,124.852722729,51.651236523,92.543859649
340,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,69.271357128,38.331240645,96.047430830
341,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,126.221721882,53.056862341,93.492407809
342,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,94.460941538,46.344274237,95.652173913
343,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,62.426361364,44.378202701,96.491228070
344,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,66.807158653,37.591240874,90.983606557
345,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,205.897472570,65.890786225,97.872340426
346,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,68.449957636,38.331240645,93.600000000
347,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,125.674122221,48.078201556,94.771241830
348,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,162.637099344,76.049445407,92.929292929
349,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,116.912527643,54.917753548,96.252927400
350,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,170.851094261,56.450343255,97.596153846
351,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,89.258744758,44.811684531,89.263803681
352,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,98.841738827,46.344274237,91.135734072
353,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,94.460941538,46.598202014,95.652173913
354,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,84.056547978,47.390791950,95.439739414
355,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,104.317735438,48.691237439,94.225721785
356,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,151.137506461,72.169892499,94.565217391
357,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,69.818956789,37.718204762,87.843137255
358,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,146.209109511,54.484271718,96.067415730
359,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,60.783562381,33.838651854,97.747747748
360,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,153.601704936,57.571234691,95.543672014
361,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,112.257930524,41.777311723,95.365853659
362,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,137.173715103,62.624269199,94.011976048
363,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,101.305937302,48.257755609,95.405405405
364,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,85.425547130,41.291239729,97.115384615
365,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,242.586649864,72.655964493,96.275395034
366,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,117.733927135,61.196859822,95.116279070
367,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,72.009355434,42.950793324,96.577946768
368,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,62.973961026,34.758205678,93.913043478
369,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,85.151747300,37.105168879,94.212218650
370,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,139.637913578,54.357307830,95.686274510
371,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,147.304308834,52.010344629,98.141263941
372,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,78.854351197,45.245166360,92.013888889
373,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,152.506505614,76.430337072,98.204667864
374,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,82.413748994,39.071240416,96.345514950
375,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,167.291696464,79.136408379,93.944353519
376,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,153.327905106,51.524272634,94.642857143
377,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,76.116352892,38.405614369,91.007194245
378,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,175.779491210,83.396852952,93.925233645
379,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,60.235962720,41.037311952,93.181818182
380,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,93.365742216,64.283822794,90.909090909
381,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,157.982502225,52.496416623,93.067590988
382,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,105.686734591,57.010788973,96.113989637
383,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,60.509762551,33.098652083,92.307692308
384,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,108.972332557,43.944720871,91.457286432
385,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,79.401950858,43.025167047,91.724137931
386,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,186.731484432,58.236860738,95.454545455
387,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,91.996743063,38.891686363,89.583333333
388,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,72.830754925,43.944720871,94.736842105
389,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,110.615131541,42.771239271,96.039603960
390,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,101.853536963,48.511683386,95.430107527
391,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,147.578108664,58.004716521,94.619666048
392,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,64.069160348,38.099096427,96.581196581
393,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,159.899101039,61.069895934,95.547945205
394,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,111.162731202,51.471682470,96.798029557
395,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,97.746539505,40.984721787,89.915966387
396,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,68.723757467,48.489899826,95.617529880
397,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,115.817328321,42.644275382,94.326241135
398,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,115.269728660,60.456860051,86.223277910
399,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,193.850280026,69.030339362,92.655367232
400,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,134.709516629,57.137752861,96.341463415
401,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,65.164359670,43.585612766,97.058823529
402,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,146.482909342,50.530345087,95.514018692
403,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,76.116352892,34.937759731,93.165467626
404,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,85.973146791,42.464721329,97.133757962
405,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,81.866149333,39.250794469,96.655518395
406,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,136.899915273,50.657308975,93.400000000
407,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,77.485352044,46.598202014,92.579505300
408,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,140.459313070,50.657308975,92.202729045
409,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,96.377540352,44.071684760,94.602272727
410,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,60.509762551,31.185170711,93.665158371
411,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,63.521560687,33.764278130,91.810344828
412,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,122.662324085,49.737755151,93.303571429
413,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,115.543528490,52.316862570,96.919431280
414,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,101.032137471,54.050789889,95.121951220
415,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,116.638727813,41.470793782,97.183098592
416,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,77.211552214,35.498205449,95.390070922
417,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,84.604147639,40.857757899,94.822006472
418,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,112.531730354,55.657753319,92.944038929
419,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,84.604147639,45.910792408,98.058252427
420,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,139.090313917,73.089446323,94.488188976
421,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,106.234334252,49.864719039,94.845360825
422,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,88.437345266,41.724721558,93.498452012
423,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,81.866149333,36.978204991,94.648829431
424,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,102.948736285,40.551239958,94.680851064
425,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,86.246946622,44.991238584,95.873015873
426,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,65.438159500,37.897758815,92.050209205
427,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,63.247760856,33.584724077,92.207792208
428,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,63.247760856,48.870791492,92.207792208
429,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,74.473553908,41.904275611,94.485294118
430,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,75.842553061,44.557756754,94.584837545
431,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,88.711145097,38.383830809,96.913580247
432,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,169.208295277,83.195515340,95.469255663
433,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,74.473553908,38.331240645,89.705882353
434,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,236.563053592,75.488999689,96.296296296
435,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,108.150933066,46.217310349,93.670886076
436,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,160.994300361,52.570790347,96.768707483
437,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,70.640356281,37.464276985,93.410852713
438,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,131.423918662,45.043828748,97.500000000
439,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,64.616760009,39.018650251,91.525423729
440,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,122.114724423,55.224271489,93.946188341
441,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,105.686734591,47.644719726,96.632124352
442,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,85.699346961,36.851241103,96.166134185
443,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,93.913341877,43.817756983,95.918367347
444,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,120.471925440,51.090790805,98.181818182
445,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,81.592349503,44.124274924,95.302013423
446,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,159.625301208,52.443826458,95.368782161
447,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,74.747353739,41.470793782,88.278388278
448,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,82.687548825,48.743827603,93.046357616
449,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,95.556140860,53.437754006,91.404011461
450,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,102.948736285,48.818201327,93.351063830
451,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,111.984130693,51.651236523,94.376528117
452,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,77.759151875,38.637758586,93.661971831
453,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,62.973961026,40.065167963,94.347826087
454,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,107.055733743,46.217310349,96.163682864
455,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,113.079330015,43.003383488,93.462469734
456,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,68.449957636,37.157759044,91.600000000
457,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,81.592349503,48.669453879,99.328859060
458,1982_t1-Ho3-6_Tige_X200_09µm_square.jpg,70.092756620,40.349902345,95.703125000
459,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,2832.185447166,382.416184292,100.000000000
460,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,93.091942386,36.724277214,100.000000000
461,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,63.521560687,37.516867150,100.000000000
462,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,266.133435291,62.729449528,99.897119342
463,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,97.198939844,50.784272863,98.873239437
464,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,158.256302055,52.675970676,100.000000000
465,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,73.652154417,33.764278130,100.000000000
466,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,122.936123915,42.517311494,100.000000000
467,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,73.378354586,32.284278588,99.626865672
468,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,79.128151028,33.711687966,99.307958478
469,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,76.116352892,33.891242019,100.000000000
470,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,106.508134082,39.250794469,100.000000000
471,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,108.150933066,39.736866463,99.493670886
472,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,60.235962720,29.271689340,100.000000000
473,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,100.758337641,38.024722703,100.000000000
474,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,100.484537810,38.637758586,100.000000000
475,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,107.329533574,38.510794698,100.000000000
476,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,152.506505614,47.824273779,100.000000000
477,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,162.363299514,50.836863028,99.831365936
478,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,176.600890702,59.589896392,99.689922481
479,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,114.174529338,43.077757212,100.000000000
480,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,85.973146791,40.730794011,100.000000000
481,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,71.187955942,32.104724535,100.000000000
482,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,157.434902564,48.796417768,100.000000000
483,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,161.268100191,53.415970447,100.000000000
484,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,91.996743063,36.851241103,100.000000000
485,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,74.473553908,34.810795842,100.000000000
486,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,100.210737980,37.337313097,100.000000000
487,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,72.830754925,33.151242248,100.000000000
488,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,105.686734591,46.090346461,100.000000000
489,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,131.697718493,47.263828061,100.000000000
490,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,101.579737133,38.510794698,100.000000000
491,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,98.294139166,37.643831038,100.000000000
492,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,101.579737133,37.464276985,100.000000000
493,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,236.836853422,79.727660702,99.768786127
494,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,81.318549672,34.504277901,100.000000000
495,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,151.685106122,47.570346003,100.000000000
496,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,71.461755772,32.538206365,100.000000000
497,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,66.533358823,31.544278817,100.000000000
498,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,184.814885618,54.589452047,100.000000000
499,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,64.890559839,29.884725222,100.000000000
500,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,217.397065453,56.682487472,100.000000000
501,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,248.610246136,64.621147341,100.000000000
502,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,211.921068842,55.149897766,100.000000000
503,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,74.199754078,33.278206136,100.000000000
504,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,96.377540352,39.123830580,100.000000000
505,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,77.211552214,32.844724306,100.000000000
506,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,131.150118831,43.870347147,100.000000000
507,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,225.063460709,61.048112374,100.000000000
508,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,72.009355434,30.931242935,100.000000000
509,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,91.722943233,35.984277443,100.000000000
510,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,148.947107817,47.136864173,100.000000000
511,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,110.615131541,40.117758128,100.000000000
512,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,61.878761703,32.104724535,100.000000000
513,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,112.805530185,40.857757899,99.757281553
514,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,185.362485280,51.143380969,100.000000000
515,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,77.211552214,32.717760418,100.000000000
516,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,195.493079010,55.382041983,100.000000000
517,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,173.589092566,52.189898681,100.000000000
518,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,96.377540352,39.990794240,99.715909091
519,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,200.147676129,54.970343713,100.000000000
520,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,102.401136624,40.730794011,100.000000000
521,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,13048.752324153,685.585494297,100.000000000
522,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,101.305937302,37.897758815,100.000000000
523,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,224.515861048,60.202932274,99.146341463
524,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,82.139949164,35.064723619,100.000000000
525,1948_P2-Ft2-83_Tige_X200_09µm_square.jpg,151.685106122,46.396864402,100.000000000
